ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
4760,9,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,Consorcio 4C,CI.004/GP1808/17/7.4.1,07/02/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF 3, 4 y 5 Respuesta ALMA-2017-0302, ALMA-2017-0303, ALMA-2017-0305 y ALMA-2017-0306.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_180817_070401_2CON_ALMA-2017-0302.pdf
4763,2,Consorcio 4C,CI.004/GP2798/17/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,2017-409-083688-2,03/08/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Formato GCSP-F-008 Informe Semestral Inversión Capital Privado – I semestre 2017,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_279817_070202_ANI_FORMATO_GCSP-F-008.pdf
4764,2,Consorcio 4C,CI.004/GP238617/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-01759,26/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Agregados Mezcla Asfáltica - UF.4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_238617_070103_CON_AGREG_ MDC-19 _ALMA 2017-1497 (1).pdf
4765,1,CONSORCIO 4C,CI.004/GP1945/17/3,SENA REGIONAL GIRARDOT,NO IDENTIFICADO,06/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud de cupos y entrega documentación para realización de reentrenamiento en trabajo seguro en alturas.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_194517_030000_SEN_SOL_CUPOS_TSA - REENTRENAMIENTO1.pdf
4762,7,CONSORCIO 4C,CI.004/GP2331/17/7.1.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01659,22/05/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Seguimiento Atrasos Actividades Constructivas UF 2
Respuesta a ALMA-2017-1674",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_233117_070101_SEGUIMIENTO_ATRASO_UF2-ALMA-16741.pdf
4767,1,CONSORCIO 4C,CI.004/GP1707/17/3,SENA REGIONAL GIRARDOT,NO IDENTIFICADO,20/01/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud de cupos y entrega documentación para realización de curso trabajo seguro en alturas.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_170717_030000_SENA_SOLIC_CUP_CURS_ALT.pdf
4766,7,CONSORCIO 4C,CI.004/GP3280/17/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20174091119702,18/10/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Verificación Unidades Funcionales 1, 2 y 4",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_328017_050300_ANI_VERIFICA_UF.pdf
4768,2,CONSORCIO 4C,CI.004/GP1769/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00379,31/01/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Plan de Obras y solicitud de información puente peatonal UF 2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_176917_070103_1CON_SEGUIMIENTO PTES PEATONALES UF21.pdf
4769,3,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),CI.004/GP3563/17/7.1.7,12/12/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Indicadores E10 y E15 UF1, 2 y 4",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_356317_070107_CON_INDICADORES_E10-E15_ALMA-4672 (3).pdf
4770,3,Consorcio 4C,CI.004/GP2290/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01589,16/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Perdida Banca K66+670 Costado Izquierdo UF 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_229017_070103_2CON_PERDIDA_BANCA_K66+6701.pdf
4772,1,CONSORCIO 4C,CI.004/GP1793/17/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00425,04/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud Flujo Mensual Redes.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_179317_070115_CON_SOLI_FLUJ_MEN_RED.pdf
4771,4,Consorcio 4C,CI.004/GP2325/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,"ALMA-2017-1777, ALMA-2017-1800, ALMA-2017-1801, ALMA-2017-1820, ALMA-2017-1821",15/05/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Fichas Prediales UF 2 Respuesta ALMA-2017-1777, ALMA-2017-1800, ALMA-2017-1801, ALMA-2017-1820 y ALMA-2017-1821",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_232517_070401_CON_OBS_PRED_ALMA-1777-1800-1801-1820-18211.pdf
4775,1,CONSORCIO 4C,CI.004/GP2839/17/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NO IDENTIFICADO,16/08/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-207 Rendimientos Subcuentas – julio 2017,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_283917_070200_ANI_REMISION_FORMATO_GCSP-F-207_JUL-2017.pdf
4773,3,CONSORCIO 4C,CI.004/GP2830/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-02698,15/08/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Cambios Refuerzo Puente P10G UF3- Respuesta Comunicación ALMA-2017-1864,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_283017_070107_CON_PTE-PG10_ACERO_ALMA-1864.pdf
4774,4,CONSORCIO 4C,CI.004/GP1693/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00122,12/01/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
Observaciones al Informe Trimestral Socio Ambiental N°8- Componente social
Respuesta a comunicación ALMA-2017-0075",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_169317_070108_2CON_OBSER_INF_TRIM_SOCIOAMB_N8_RTA_ALMA-0075.pdf
4776,2,CONSORCIO 4C,CI.004/GP1767/17/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00356,30/01/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Aprobación Informe Trimestral Socio – Ambiental 8, Componente Social",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_176717_070402_1CON_APROB_INF_AMB_SOC1.pdf
4777,3,CONSORCIO 4C,CI.004/GP1851/17/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00543,15/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Fichas Sociales. Respuesta a Comunicación ALMA-2017-0526,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_185117_070402_CON_FICHAS_SOCIALES.pdf
4779,4,CONSORCIO 4C,CI.004/GP3056/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-83199,20/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Condiciones de Trabajo UF 1 y 2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_305617_070108_CON_CONDSEG_UF1-2.pdf
4780,2,Consorcio 4C,CI.004/GP2484/17/7.1.9,Concejo Municipal de San Juan de Rio Seco,2017-409-050027-2,14/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Reprogramación visita técnica- Cambao Respuesta oficio ANI - 2017-305-015681-1,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_248417_070109_TER_REPROGRAMACION_VISITA-TECN_CAMBAO1.pdf
4778,4,CONSORCIO 4C,CI.004/GP2366/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2017-1822,24/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Revisión Avalúos Respuesta a comunicación ALMA-2017-1822,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_236617_070401_CON_OBS_PRED_ALMA18221.pdf
4781,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3350/17/7.4.1,01/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF 3 Y 4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_335017_070401_CON_OBS_ALMA-3855-3276-3943 -4173.pdf
4782,5,CONSORCIO 4C,CI.004/GP2348/17/7.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01662,23/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Estudio de Seguridad Vial puente de Flandes Respuesta ALMA-2017-1662,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_234817_070104_CON_ESTUD_SEGURVIAL_ALMA16621.pdf
4784,3,CONSORCIO 4C,CI.004/GP3510/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-04193,28/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF 4 y 5,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_351017_070401_CON_OBS_ALMA-4331-4697-4702-4684 (1).pdf
4785,4,CONSORCIO 4C,CI.004/GP2721/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02486,27/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Condiciones Trabajo UF 1 y 2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_272117_070108_CON_SEGUIM_CONDSEG_UF1-UF2.pdf
4783,11,Consorcio 4C,CI.004/GP2115/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-01120,05/04/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión Avalúos. Respuesta a comunicación ALMA-2017-1101.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_211517_070401_CON_OBS_ALMA-1101.pdf
4787,3,CONSORCIO 4C,CI.004/GP3386/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-83928,07/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Obra Puente Intersección Flandes UF1 Respuesta Comunicado ALMA 2017-4096,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_338617_070107_CON_RESPUESTA_ALMA4096.pdf
4786,4,CONSORCIO 4C,CI.004/GP3136/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03331,28/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Accesos Inseguros UF 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_313617_070108_CON_ACCESOS_INSEG_UF3.pdf
4789,3,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3450/17/7.1.7,17/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Entrega de Planos Construcción Puentes P16G V4C y P13G V3C UF3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_345017_070107_CON_DIS-PTES_16G_ALMA-4253 (1).pdf
4788,4,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3561/17/7.1.8,12/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Marco Normativo Inicio Actividades Levantamiento Veda UF 4.1,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_356117_070108_CON_INIC_ACTIV_LV_UF4.1_ (1).pdf
4791,2,CONCESION ALTO MAGDALENA S.A.S,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA,CI.004/GP2969/17,07/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Ocupación Cauce K99+730 Respuesta ALMA-1164,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_296917_070103_CON_OCUPACION_CAUCE_K99+730_ALMA-1164.pdf
4790,5,CONSORCIO 4C,CI.004/GP2313/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01614,18/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Aspectos Ambientales Unidad Funcional 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_231317_070108_2CON_ASPECT_IMPAC_AMBIENT_UF31.pdf
4792,2,CONSORCIO 4C,CI.004/GP3047/17/7.1.13,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03180,19/09/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Observaciones Registro Pilotes Puente Pto Salgar",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_304717_070113_CON_OBSERV_PILOTES_SALGAR.pdf
4793,4,CONSORCIO 4C,CI.004/GP3559/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-84338,12/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguimiento Calidad Procesos Constructivos Obras de Protección – Gaviones K74+650 Unidad Funcional 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_355917_070103_CON_GAVIONES_K74+650UF3 (2).pdf
4794,3,CONSORCIO 4C,CI.004/GP1785/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00417,03/02/2017,Ref. Contrato de Concesión 003 de 2014 Observaciones a la modificación del diseño de obra Solicitud de permiso de ocupación de cauce K97+823 Respuesta a comunicación ALMA-2016-4392.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_178517_070103_PERM_OCUP_CAUC_RESP-4392.pdf
4795,5,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,Consorcio 4C,CI.004/GP3079/17/7.1.9,20/09/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Atención solicitud Derecho de Petición
Comunidad de Puerto Bogotá",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_307917_070109_CON_DP_COMUNIDAD_PUERTOBOGOTA.pdf
4796,5,CONSORCIO 4C,CI.004/GP3339/17/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03830,01/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Girardot – Honda – Puerto Salgar. Pérdida de la banca K69+550.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_333917_050300_070111_070108_PERDIDA_BANCA_K69+550.pdf
4797,35,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2511/17/7.4,21/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión pagos Subcuenta Predial,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_251117_070401_2CON_OBS_SUBCUENTA_PREDIAL1..pdf
4798,3,CONSORCIO 4C,CI.004/GP3088/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-63281,26/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Ajuste Eje 13 Puente Río Magdalena UF5.3 Respuesta Comunicado ALMA-2017-3256,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_308817_070107_CON_AJUSTE_PILOTE-PTEUF5.3_ALMA-3256.pdf
4799,4,Consorcio 4C,CI.004/GP2453/17/7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01929,01/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Fichas Prediales UF 3 ALMA-2017-2130 y ALMA-2017-2138.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_245317_070401_CON_OBS_ALMA-2130-21381.pdf
4800,4,Consorcio 4C,CI.004/GP2414/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-01807,01/06/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
Estado Gestión Predial ALMA-4-0160",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_241417_070400_CON_ALMA-4-0160_PTOBOGOTA_K131.pdf
4801,2,CONSORCIO 4C,CI.004/GP3213/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03515,09/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseño Puente K13+500 de la UF5.3 versión V1C Respuesta ALMA-2017-2214,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_321317_070107_CON_AJUSTE_PTEK13+500_UF5.3_ALMA-3687.pdf
4802,11,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,NO IDENTIFICADO,Consorcio 4C,CI.004/GP3324/17/7.4.1-9.2,25/10/2017,Ref. Contrato de Interventoría No. 145 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Informe Mensual Interventoría 35,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_332417_070401_090200_ANI_OBS_INFOINT35_PREDIAL.pdf
4803,90,CONSORCIO 4C,CI.004/0442/17/2.1,AGENCIA NACIONAL DE INFRAESTRUCTURA,2017-409-121706-2,14/11/2017,Ref.: Contrato de Interventoría 145 de 2014 Interventoría Concesión Vial Girardot – Honda – Puerto Salgar Envío Pago de Interventoría 36,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_044217_020100_ANI_PAGO MENSUAL 36_20171001-20171031_FV 38.pdf
4804,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),CI.004/GP3603/17/7.4.1,15/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_360317_070401_CON_OBS_ALMA-4874-5027.pdf
4805,3,CONSORCIO 4C,CI.004/GP3526/17/7.1.13,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-04255,01/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguimiento observaciones Memoria Técnica Enero 2017 ALMA-2017-4255,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_352617_070113_CON_SEG_MEMOTECNICA_ENERO (2)..pdf
4806,4,CONSORCIO 4C,CI.004/GP2926/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-83844,05/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF4 Respuesta ALMA-2017-3371-3411,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_292617_070401_CON_OBSERV_PREDIAL_ALMA-3371-3411.pdf
4807,6,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP3643/17/7.4.1,29/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión Avalúos UF 2 y 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_364317_070401_CON_OBS_ALMA-5177-5101-5178-5102.pdf
4809,3,CONSORCIO 4C,CI.004/GP3445/17/7.4.4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-84835,17/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación UF3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_344517_070401_CON_RESO_EXPRO_ALMA-4533 (1).pdf
4810,3,CONSORCIO 4C,CI.004/GP3112/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-05328,27/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Estabilidad Talud K127+700 UF4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_311217_070107_CON_ESTABIL_TALUD_K127+700.pdf
4808,7,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3082/17/7.4.1,20/09/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF1, UF2, UF5",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_308217_070401_CON_OBSERV_PREDIAL_ALMA-3523-3580-3613-3457.pdf
4812,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,Consorcio 4C,CI.004/GP3135/17/7.1.8,28/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguimiento Accesos Inseguros UF 2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_313517_070108_CON_ACCESOS_INSEG_UF2.pdf
4814,2,Consorcio 4C,CI.004/GP2405/17/7.3.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01789,31/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Ingeniero Auditor Peajes - Pesajes y/o Tarifas,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_240517_070301_CON_AUDITOR_PEAJES.pdf
4813,4,Consorcio 4C,CI.004/GP1748/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2017-0167,25/01/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión Avalúos. Respuesta a comunicación ALMA-2017-0167,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_174817_070401_2CON_OBS_PRED_AVALU_ALMA-0167.pdf
4815,3,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3479/17/7.1.1,24/11/2017,Ref. Seguimiento al Plan de Obras Manifestación de Atraso Actividades Constructivas UF 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_347917_070101_CON_ATRASO_PLAN_OBRAS_UF3 (1).pdf
4816,2,CONSORCIO 4C,CI.004/GP2669/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02393,21/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseño Cimentación Pesaje UF2 ALMA-2017-1643,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_266917_070107_CON_CIMENTA_PESAJE-UF2_ALMA-1643.pdf
4817,3,CONSORCIO 4C,CI.004/GP3343/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03551,01/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Condiciones Seguridad UF 3 Semana 142,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_334317_070108_CON_SEGSISO_UF3_SEM142.pdf
4811,4,CONSORCIO 4C,CI.004/GP3292/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03681,23/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento condiciones de seguridad UF 4. Semana 141,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_329217_070108_CON_SEGSISO_UF4_SEM141.pdf
4818,2,CONSORCIO 4C,CI.004/GP3285/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2017-3896,18/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseños Puente Peatonal UF4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_328517_070107_CON_PEATAL_PTO-BOG_ALMA-3896.pdf
4819,3,CONSORCIO 4C,CI.004/GP3341/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03832,01/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguimiento Calidad Procesos Constructivos Alcantarillas UF 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_334117_070103_CON_SEGUI-ALCANTARILLAS_UF3.pdf
4821,4,CONSORCIO 4C,CI.004/GP2725/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-02495,28/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Ayuda de Memoria Recorrido Conjunto UF1 – UF2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_272517_070103_CON_AYUDA-MEMO_RECORR_UF1-UF2.pdf
4820,5,CONSORCIO 4C,CI.004/GP1974/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00829,13/03/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión Avalúos. Respuesta a comunicaciones ALMA-2017-0676, ALMA-2017-0677, ALMA-2017-0708, ALMA-2017-0735 y ALMA-2017-0736.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_197417_070401_CON_OBS_ALMA-676-677-708-735-736.pdf
4823,3,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP2755/17/7.1.8 - 7.1.7,28/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Desistimiento Permiso Ocupación Cauce K34+170 - UF2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_275517_070107_070108_CON_HIDRAUL_OBRAK34170_ALMA-1143..pdf
4822,4,CONSORCIO 4C,CI.004/GP3246/17/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-05607,12/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Evaluación Programa de Atención al Usuario,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_324617_070109_CON_PRG_ATENCION_USUARIO.pdf
